County #,County Name,District #,District Name,2004-2005 ADA,2005-2006 ADA,2006-2007 ADA,2007-2008 ADA,2008-2009 ADA,2009-2010 ADA,2010-2011 ADA,2011-2012 ADA,2012-2013 ADA,2013-2014 ADA,2014-2015 ADA,2015-2016 ADA,2016-2017 ADA,2017-2018 ADA,2018-2019 ADA,2019-2020 ADA,2020-2021 ADA
227,TRAVIS COUNTY,227806,UNIVERSITY OF TEXAS UNIVERSITY CHA,927.97,1022.12,980.23,976.73,922.24,895.49,724.95,729.36,727.07,582.12,439.91,517.25,570.93,647.25,582.71,551.17,559.945
227,TRAVIS COUNTY,227811,MCCULLOUGH ACADEMY OF EXCELLENCE,159.28,114.4,127.48,0.0,,,0.0,,,,,,,,,,
227,TRAVIS COUNTY,227812,FRUIT OF EXCELLENCE,37.4,34.23,40.24,30.48,22.31,24.29,24.29,,,,,,,,,,
227,TRAVIS COUNTY,227814,CHAPARRAL STAR ACADEMY,199.24,251.44,292.36,296.6,291.83,286.7,332.42,331.06,349.57,346.76,334.47,338.63,353.3,345.67,353.87,347.53,349.673
227,TRAVIS COUNTY,227815,AUSTIN INTERACTIVE LEARNING ACADEM,0.0,,0.0,,,,,,,,,,,,,,
227,TRAVIS COUNTY,227816,HARMONY PUBLIC SCHOOLS - CENTRAL T,194.51,242.03,252.62,275.61,395.59,1015.06,1804.68,2454.75,2802.47,2931.95,3295.2,3677.2,3779.55,3711.19,3761.62,3774.58,4199.084
227,TRAVIS COUNTY,227817,CEDARS INTERNATIONAL ACADEMY,143.1,150.38,173.55,156.07,178.09,190.52,196.2,222.19,276.48,321.72,348.11,349.39,413.85,458.03,495.11,432.03,457.119
227,TRAVIS COUNTY,227818,AUSTIN CAN ACADEMY CHARTER SCHOOL,236.77,235.42,226.54,254.66,271.35,281.28,277.37,272.2,307.86,,,,,,,,
227,TRAVIS COUNTY,227819,UNIVERSITY OF TEXAS ELEMENTARY CHA,126.59,162.59,195.82,236.02,226.91,237.32,242.83,262.61,258.3,266.95,265.23,265.86,269.27,260.62,261.58,256.34,261.662
227,TRAVIS COUNTY,227820,KIPP TEXAS PUBLIC SCHOOLS,138.76,252.15,301.77,354.0,450.07,621.0,963.31,1430.71,2013.94,2994.83,3739.78,4338.8,4790.87,4943.48,24657.97,24872.06,28093.574
227,TRAVIS COUNTY,227821,AUSTIN DISCOVERY SCHOOL,,130.24,194.94,218.49,227.42,298.56,353.27,373.61,377.38,352.8,460.59,508.85,511.03,483.7,475.52,412.85,406.0
227,TRAVIS COUNTY,227822,HARMONY SCHOOL OF SCIENCE AUSTIN,,,234.9,259.42,404.39,491.87,0.0,,,,,,,,,,
227,TRAVIS COUNTY,227823,SAILL,,,,156.53,125.15,0.0,0.0,,,,,,,,,,
227,TRAVIS COUNTY,227824,PROMESA PUBLIC SCHOOLS,,,,,,84.71,175.88,301.63,678.59,805.41,792.98,739.44,637.61,591.97,846.05,775.79,982.713
227,TRAVIS COUNTY,227825,AUSTIN ACHIEVE PUBLIC SCHOOLS,,,,,,,,,109.26,248.91,387.11,522.48,671.45,774.12,1474.7,1633.96,1930.116
227,TRAVIS COUNTY,227826,MONTESSORI FOR ALL,,,,,,,,,,,190.82,249.59,294.28,374.19,387.81,373.4,396.846
227,TRAVIS COUNTY,227827,THE EXCEL CENTER (FOR ADULTS),,,,,,,,,,,98.3,91.8,88.25,87.44,209.76,461.21,546.076
227,TRAVIS COUNTY,227828,THE EXCEL CENTER,,,,,,,,,,,,117.49,145.86,157.43,54.88,,
227,TRAVIS COUNTY,227829,VALOR PUBLIC SCHOOLS,,,,,,,,,,,,,,,443.61,506.86,1051.343
227,TRAVIS COUNTY,227901,AUSTIN ISD,72312.41,73497.96,74202.23,74622.79,75606.51,76726.69,77981.95,78913.62,78964.46,77974.5,77359.46,76454.71,75397.22,73906.28,72688.28,70006.81,68755.752
227,TRAVIS COUNTY,227904,PFLUGERVILLE ISD,16598.07,17605.84,18579.63,19480.42,20318.79,20676.59,21354.3,21771.66,22032.3,22238.17,22621.12,22732.03,23180.22,23658.38,23838.33,24163.32,23747.649
227,TRAVIS COUNTY,227905,TEXAS SCH FOR THE BLIND & VISUALLY,125.84,120.37,124.07,129.29,134.17,134.17,0.0,190.7,154.5,148.0,144.0,149.56,143.85,132.92,136.41,131.25,125.6
227,TRAVIS COUNTY,227906,TEXAS SCH FOR THE DEAF,390.99,398.04,405.01,415.43,433.04,367.44,0.0,539.36,505.62,530.36,537.0,539.39,530.71,550.18,529.23,549.12,496.69
227,TRAVIS COUNTY,227907,MANOR ISD,3446.6,4060.39,4624.94,5201.03,5606.46,6132.7,6456.3,6852.54,7189.32,7777.8,7985.47,8012.14,8073.51,8263.2,8578.21,8509.08,8505.908
227,TRAVIS COUNTY,227909,EANES ISD,6851.31,6889.79,6968.5,7036.88,7107.49,7211.89,7435.44,7518.95,7545.87,7679.57,7644.56,7762.56,7810.16,7737.17,7790.21,7824.52,7820.163
227,TRAVIS COUNTY,227910,DEL VALLE ISD,7116.77,7574.59,7927.11,8496.47,8822.33,9266.73,9824.01,10166.82,10422.36,10633.58,10686.52,10579.22,10394.57,10188.66,9884.7,9562.16,9767.793
227,TRAVIS COUNTY,227912,LAGO VISTA ISD,1091.67,1128.32,1147.62,1169.47,1156.49,1149.3,1209.57,1257.38,1268.0,1298.15,1291.79,1359.26,1362.69,1398.48,1460.73,1471.47,1550.585
227,TRAVIS COUNTY,227913,LAKE TRAVIS ISD,4843.35,5064.32,5321.27,5587.64,5877.29,6230.23,6614.38,7026.93,7403.08,7873.33,8391.7,8776.86,9312.74,9807.0,10113.66,10402.5,10583.394
227,TRAVIS COUNTY,227950,REG XIII EDUCATION SERVICE CENTER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,TRINITY COUNTY,228901,GROVETON ISD,656.1,635.17,669.74,654.81,673.71,681.78,696.89,656.26,687.77,669.38,662.82,695.66,706.62,700.67,696.05,687.01,697.256
228,TRINITY COUNTY,228903,TRINITY ISD,1101.94,1087.18,1082.88,1069.7,1091.62,1088.94,1096.55,1100.96,1129.83,1112.33,1146.09,1181.85,1158.35,1121.1,1084.38,1050.14,1058.415
228,TRINITY COUNTY,228904,CENTERVILLE ISD,155.52,150.56,147.83,147.06,145.92,141.18,142.7,117.45,102.56,105.06,109.43,110.7,104.24,111.85,125.51,140.85,160.754
228,TRINITY COUNTY,228905,APPLE SPRINGS ISD,200.54,185.39,173.76,187.62,195.15,188.81,171.51,181.55,187.36,173.63,171.83,164.95,158.35,180.98,176.17,170.67,184.952
229,TYLER COUNTY,229901,COLMESNEIL ISD,544.41,519.81,524.52,501.53,487.42,466.98,448.33,406.63,400.52,391.58,376.64,386.41,421.65,423.6,440.2,443.98,427.135
229,TYLER COUNTY,229903,WOODVILLE ISD,1287.97,1269.39,1268.62,1212.8,1246.11,1210.2,1222.06,1223.94,1237.44,1248.16,1223.71,1283.4,1231.91,1227.52,1215.56,1164.95,1130.465
229,TYLER COUNTY,229904,WARREN ISD,1024.07,1054.69,1065.12,1099.52,1101.61,1115.98,1140.07,1155.29,1135.53,1136.15,1141.83,1163.99,1175.53,1192.75,1177.99,1180.01,1163.188
229,TYLER COUNTY,229905,SPURGER ISD,424.05,410.52,388.69,371.58,345.28,336.14,343.21,356.92,378.64,358.63,366.61,349.25,362.17,359.96,348.17,358.9,349.244
229,TYLER COUNTY,229906,CHESTER ISD,161.39,169.96,184.59,189.93,184.58,172.91,173.91,166.01,160.9,154.92,156.6,165.12,174.99,186.05,179.22,180.55,193.463
230,UPSHUR COUNTY,230901,BIG SANDY ISD,635.7,667.49,693.05,705.81,686.51,664.2,665.09,648.57,656.8,650.8,627.71,648.48,670.57,655.41,638.92,587.46,591.422
230,UPSHUR COUNTY,230902,GILMER ISD,2108.32,2105.08,2152.11,2155.31,2199.75,2164.84,2203.53,2224.31,2202.36,2262.91,2266.82,2281.47,2243.31,2265.84,2304.05,2304.85,2293.431
230,UPSHUR COUNTY,230903,ORE CITY ISD,766.4,789.32,781.18,804.05,793.62,792.86,792.23,815.22,784.98,779.4,803.99,811.25,822.65,855.39,881.04,872.74,824.74
230,UPSHUR COUNTY,230904,UNION HILL ISD,311.04,291.86,282.12,269.71,253.19,269.61,278.14,281.17,266.48,292.0,272.2,281.59,345.41,336.54,314.64,297.32,294.177
230,UPSHUR COUNTY,230905,HARMONY ISD,952.73,932.01,943.02,947.18,994.42,1001.28,1002.27,1006.61,1026.38,995.64,1006.37,1022.38,1040.97,1005.12,1017.65,996.33,991.476
230,UPSHUR COUNTY,230906,NEW DIANA ISD,844.82,888.27,877.14,900.9,963.87,934.75,944.31,941.0,947.65,936.09,951.96,966.36,1005.84,1042.04,1054.1,1097.55,1069.875
230,UPSHUR COUNTY,230908,UNION GROVE ISD,665.36,715.92,725.6,714.28,694.18,687.41,702.73,717.89,711.18,731.75,725.64,696.95,722.54,705.33,719.98,692.77,692.593
231,UPTON COUNTY,231901,MCCAMEY ISD,435.71,433.36,430.38,413.6,437.09,445.57,451.85,473.99,490.12,492.33,505.97,515.8,486.0,487.98,499.46,486.23,463.279
231,UPTON COUNTY,231902,RANKIN ISD,214.45,204.86,196.97,187.99,187.18,214.01,213.01,227.8,226.73,239.85,246.7,253.72,247.34,286.78,270.5,278.27,267.027
232,UVALDE COUNTY,232801,GABRIEL TAFOLLA ACADEMY,112.2,129.62,121.25,119.3,93.9,97.79,67.86,104.93,0.0,,,,,,,,
232,UVALDE COUNTY,232901,KNIPPA ISD,230.72,256.71,252.07,240.98,223.43,216.17,235.18,275.0,294.26,334.76,358.73,382.82,399.97,408.74,415.96,389.16,408.328
232,UVALDE COUNTY,232902,SABINAL ISD,508.91,511.19,497.84,475.93,457.3,464.74,485.67,503.2,482.85,490.43,478.63,479.87,462.95,433.07,411.22,394.72,376.59
232,UVALDE COUNTY,232903,UVALDE CISD,4738.14,4660.48,4592.57,4515.42,4506.09,4437.74,4455.05,4371.58,4392.59,4363.6,4296.43,4270.23,4159.81,3878.1,3756.83,3480.3,3548.438
232,UVALDE COUNTY,232904,UTOPIA ISD,183.34,180.21,175.64,185.34,200.0,198.68,188.43,184.23,193.92,189.74,185.49,175.28,203.5,211.73,213.35,196.24,192.895
233,VAL VERDE COUNTY,233801,EAGLE ACADEMY OF DEL RIO,81.99,78.19,,,,,,,,,,,,,,,
233,VAL VERDE COUNTY,233901,SAN FELIPE-DEL RIO CISD,9634.87,9651.76,9522.15,9457.61,9408.91,9549.66,9669.49,9694.58,9740.72,9944.26,9944.9,9668.71,9700.43,9665.42,9572.05,9084.45,9115.244
233,VAL VERDE COUNTY,233903,COMSTOCK ISD,184.02,186.15,191.29,186.73,200.96,194.6,202.75,208.27,202.02,186.87,193.08,178.76,187.92,204.31,189.29,193.09,220.913
234,VAN ZANDT COUNTY,234801,RANCH ACADEMY,52.03,47.19,44.64,42.82,88.41,100.31,97.52,98.16,96.09,95.7,106.44,122.28,102.48,89.5,60.12,68.33,57.28
234,VAN ZANDT COUNTY,234902,CANTON ISD,1703.59,1799.02,1836.3,1841.53,1858.88,1891.91,1923.92,1923.9,1955.14,1974.68,1966.28,2008.53,2059.97,2061.05,2069.59,2065.19,2079.331
234,VAN ZANDT COUNTY,234903,EDGEWOOD ISD,885.76,864.69,877.7,904.85,893.12,886.4,849.31,878.95,847.18,881.75,868.87,884.99,900.52,924.77,928.67,914.01,891.388
234,VAN ZANDT COUNTY,234904,GRAND SALINE ISD,1123.59,1104.67,1067.71,1054.18,1040.23,1051.05,1020.83,1015.58,999.78,1011.87,1013.88,1023.02,1005.63,1009.51,1018.9,969.43,1016.993
234,VAN ZANDT COUNTY,234905,MARTINS MILL ISD,457.28,449.93,454.0,463.49,457.67,456.22,452.04,446.9,453.22,457.45,474.65,475.28,486.03,487.49,476.73,460.67,413.535
234,VAN ZANDT COUNTY,234906,VAN ISD,2015.77,2036.3,2092.38,2089.87,2065.12,2166.95,2137.79,2132.59,2103.33,2162.97,2182.81,2232.84,2208.04,2266.47,2243.24,2165.88,2213.222
234,VAN ZANDT COUNTY,234907,WILLS POINT ISD,2487.76,2506.28,2471.25,2473.34,2477.69,2477.99,2434.6,2396.68,2332.61,2267.42,2252.79,2237.25,2215.9,2221.24,2304.13,2292.29,2296.121
234,VAN ZANDT COUNTY,234909,FRUITVALE ISD,414.61,436.77,419.96,383.42,366.98,371.21,379.16,382.41,357.48,363.01,352.64,337.51,373.86,405.31,392.44,380.35,388.17
235,VICTORIA COUNTY,235801,OUTREACH ACADEMY,129.46,83.92,73.09,133.81,170.47,153.09,211.73,0.0,,,,,,,,,
235,VICTORIA COUNTY,235901,BLOOMINGTON ISD,863.62,881.07,849.99,817.83,831.63,804.61,753.72,781.34,807.4,810.24,816.44,831.8,801.53,794.18,757.08,683.31,740.488
235,VICTORIA COUNTY,235902,VICTORIA ISD,12795.15,12721.25,12498.16,12347.99,12272.29,12382.75,12615.39,13069.22,13230.99,13360.64,13254.93,13240.61,13235.78,13226.22,12865.78,12235.49,12168.137
235,VICTORIA COUNTY,235904,NURSERY ISD,88.98,88.37,97.83,104.49,104.41,109.06,107.71,109.69,100.82,100.78,115.35,100.34,100.09,100.66,118.57,130.21,139.787
235,VICTORIA COUNTY,235950,REG III EDUCATION SERVICE CENTER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,WALKER COUNTY,236801,RAVEN SCHOOL,156.96,156.24,158.82,228.3,198.06,161.12,130.72,111.07,100.48,71.1,89.0,104.74,106.96,110.63,103.86,53.31,1.0
236,WALKER COUNTY,236802,SAM HOUSTON STATE UNIVERSITY CHART,,,,,,,,,,,,,,144.08,277.19,335.72,517.222
236,WALKER COUNTY,236901,NEW WAVERLY ISD,818.42,809.06,792.18,810.93,817.8,836.55,830.24,848.57,825.16,848.24,897.59,921.38,963.79,974.72,950.72,925.22,966.102
236,WALKER COUNTY,236902,HUNTSVILLE ISD,6193.82,6080.91,5846.79,5693.91,5551.48,5700.0,5748.63,5778.71,5801.0,5964.94,6111.42,6313.9,6786.26,7292.53,8110.73,7915.24,9857.914
236,WALKER COUNTY,236903,WINDHAM SCHOOL DISTRICT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,WALKER COUNTY,236950,REG VI EDUCATION SERVICE CENTER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,WALLER COUNTY,237902,HEMPSTEAD ISD,1288.29,1254.66,1299.24,1247.33,1302.29,1376.85,1391.62,1380.23,1420.58,1426.48,1403.85,1496.24,1447.2,1407.8,1389.13,1273.62,1329.025
237,WALLER COUNTY,237904,WALLER ISD,4578.64,4660.64,4715.75,4754.91,4861.17,5043.55,5104.37,5229.18,5329.71,5533.16,5880.9,6192.58,6455.4,6704.22,6951.8,7102.49,7307.584
237,WALLER COUNTY,237905,ROYAL ISD,1594.75,1648.32,1711.9,1704.4,1768.69,1848.08,1830.75,1893.17,1912.58,1949.76,2060.73,2098.95,2164.97,2197.22,2169.43,2233.03,2292.096
238,WARD COUNTY,238902,MONAHANS-WICKETT-PYOTE ISD,1856.76,1858.72,1808.08,1810.77,1839.68,1838.91,1836.93,1874.88,1958.44,2045.26,2108.47,2121.77,2161.83,2164.91,2209.1,2182.15,2101.969
238,WARD COUNTY,238904,GRANDFALLS-ROYALTY ISD,97.2,107.93,119.63,114.36,112.57,111.09,104.71,105.94,120.83,124.21,128.36,136.52,130.77,146.02,155.65,155.21,148.547
238,WARD COUNTY,238905,WEST TEXAS STATE SCHOOL,246.0,228.0,211.93,202.6,0.0,,0.0,,,,,,,,,,
239,WASHINGTON COUNTY,239901,BRENHAM ISD,4534.27,4619.55,4602.57,4562.32,4550.94,4498.36,4530.75,4570.72,4530.98,4521.06,4537.41,4594.11,4597.19,4613.27,4666.41,4617.47,4523.534
239,WASHINGTON COUNTY,239903,BURTON ISD,346.03,298.76,286.29,270.93,309.02,321.45,348.54,342.3,339.85,336.62,366.36,385.88,421.91,425.84,404.57,438.81,434.635
240,WEBB COUNTY,240503,TEXAS A&M INTERNATIONAL UNIVERSITY,,,,,,,,,,,40.81,91.16,100.66,98.46,83.33,97.73,98.72
240,WEBB COUNTY,240801,TRIUMPH PUBLIC HIGH SCHOOLS-LAREDO,275.31,298.09,323.34,341.15,452.86,440.51,440.87,432.48,383.77,356.49,294.04,298.06,313.11,260.47,249.82,186.69,197.616
240,WEBB COUNTY,240802,EAGLE ACADEMY OF LAREDO,79.75,90.24,,,,,,,,,,,,,,,
240,WEBB COUNTY,240803,SCAN CHARTER SCHOOL,6.25,,0.0,,,,,,,,,,,,,,
240,WEBB COUNTY,240804,HARMONY SCIENCE ACADEMY - LAREDO,,,,,329.17,548.84,602.55,637.98,,,,,,,,,
240,WEBB COUNTY,240901,LAREDO ISD,22533.33,22554.07,22473.48,22701.24,22649.37,22346.45,22494.18,22530.11,22451.89,22546.38,22358.24,22093.75,21961.3,21756.39,21422.35,19483.72,20347.017
240,WEBB COUNTY,240902,MIRANDO CITY ISD,41.83,,,,,,,,,,,,,,,,
240,WEBB COUNTY,240903,UNITED ISD,31464.03,33162.51,34834.87,36101.5,37136.02,37810.82,38838.95,39091.63,39671.29,40136.17,40372.77,40512.25,40587.75,40321.08,40364.4,38529.56,39745.132
240,WEBB COUNTY,240904,WEBB CISD,301.62,352.26,343.1,328.69,319.44,310.6,309.33,324.27,316.7,301.74,289.87,299.48,275.44,252.54,238.02,217.99,242.701
241,WHARTON COUNTY,241901,BOLING ISD,880.79,896.02,908.25,898.09,872.82,919.05,967.16,989.19,1010.08,1037.25,1051.07,1064.56,1068.08,1076.69,1102.18,1071.94,1029.896
241,WHARTON COUNTY,241902,EAST BERNARD ISD,848.11,863.98,860.53,858.53,896.61,914.69,902.09,912.4,910.66,926.45,930.69,953.42,956.09,905.28,903.58,880.51,885.846
241,WHARTON COUNTY,241903,EL CAMPO ISD,3290.89,3232.94,3189.67,3203.07,3200.38,3226.65,3265.21,3272.82,3276.97,3335.55,3348.67,3332.84,3387.67,3356.2,3363.1,3212.83,3201.71
241,WHARTON COUNTY,241904,WHARTON ISD,2284.83,2215.46,2169.51,2091.39,2037.81,2027.95,1991.44,1983.07,1955.68,1974.17,2042.52,2045.31,2029.88,2023.59,1827.34,1749.86,1689.525
241,WHARTON COUNTY,241906,LOUISE ISD,466.64,464.14,465.3,458.04,471.45,468.38,459.15,424.98,444.94,457.77,451.27,477.8,450.46,472.65,474.39,468.66,461.184
242,WHEELER COUNTY,242902,SHAMROCK ISD,332.25,309.63,286.1,289.31,300.27,290.51,321.54,379.63,384.35,387.54,393.56,392.83,370.23,378.21,338.69,351.17,341.598
242,WHEELER COUNTY,242903,WHEELER ISD,328.02,351.35,341.74,350.44,372.07,371.45,386.15,409.03,426.98,430.49,435.95,432.24,411.41,425.86,418.81,415.3,390.41
242,WHEELER COUNTY,242905,KELTON ISD,69.86,64.74,79.0,75.53,114.22,134.84,133.45,123.4,122.77,121.55,104.83,94.71,97.28,70.8,78.43,72.68,109.462
242,WHEELER COUNTY,242906,FORT ELLIOTT CISD,138.95,141.33,145.99,151.56,147.3,133.59,128.18,116.64,117.63,130.68,152.14,148.3,143.78,122.38,125.1,129.7,130.634
243,WICHITA COUNTY,243801,BRIGHT IDEAS CHARTER,143.15,155.59,158.78,144.13,159.68,183.9,167.53,174.05,153.42,138.7,109.39,,,,,,
243,WICHITA COUNTY,243901,BURKBURNETT ISD,3322.13,3273.43,3372.26,3371.55,3308.75,3232.42,3027.0,3031.68,3099.15,3124.35,3024.62,3009.73,3030.36,2910.7,2959.06,2919.58,2960.733
243,WICHITA COUNTY,243902,ELECTRA ISD,581.01,562.47,517.79,498.38,498.22,482.03,443.25,423.72,417.66,407.62,385.63,378.3,378.91,377.15,378.82,368.42,407.285
243,WICHITA COUNTY,243903,IOWA PARK CISD,1721.83,1780.45,1740.1,1694.61,1663.47,1648.94,1679.11,1668.68,1663.45,1653.52,1609.68,1660.52,1724.8,1693.18,1765.62,1762.98,1819.084
243,WICHITA COUNTY,243905,WICHITA FALLS ISD,13754.72,13736.52,13477.8,13393.65,13409.83,13444.06,13491.81,13413.87,13457.41,13479.29,13013.56,13093.62,13035.54,12986.56,12935.18,12470.24,12578.515
243,WICHITA COUNTY,243906,CITY VIEW ISD,980.27,995.31,954.63,905.51,907.0,877.52,848.47,893.11,907.78,919.07,971.59,957.57,945.8,995.86,991.51,982.98,967.24
243,WICHITA COUNTY,243950,REG IX EDUCATION SERVICE CENTER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,WILBARGER COUNTY,244901,HARROLD ISD,118.63,110.9,106.63,101.21,98.36,93.96,103.65,101.15,98.91,115.47,109.78,96.19,113.86,109.92,103.49,100.99,101.153
244,WILBARGER COUNTY,244903,VERNON ISD,2095.2,2054.47,2062.22,2048.35,2077.34,2114.89,2095.9,2098.9,2022.38,1967.69,2000.15,1954.75,1886.4,1853.42,1844.23,1748.75,1724.081
244,WILBARGER COUNTY,244905,NORTHSIDE ISD,168.03,178.73,175.18,176.96,171.98,181.49,186.47,161.51,167.21,167.71,189.29,200.34,204.56,205.76,213.42,218.39,227.376
244,WILBARGER COUNTY,244906,VICTORY FIELD CORRECTIONAL ACADEMY,261.0,319.0,266.51,254.78,85.75,49.26,0.0,0.0,,,,,,,,,
245,WILLACY COUNTY,245801,CHILDREN OF THE SUN CHARTER,0.0,0.0,0.0,,,,,,,,,,,,,,
245,WILLACY COUNTY,245901,LASARA ISD,306.1,296.33,308.19,361.72,395.0,419.12,436.6,432.97,459.74,456.48,438.28,426.73,414.2,375.75,340.04,267.16,283.343
245,WILLACY COUNTY,245902,LYFORD CISD,1440.41,1431.28,1433.44,1403.19,1419.43,1437.16,1427.0,1414.97,1437.38,1473.35,1439.92,1438.27,1442.5,1428.65,1369.15,1253.96,1251.112
245,WILLACY COUNTY,245903,RAYMONDVILLE ISD,2297.42,2264.61,2177.42,2111.59,2051.7,2028.7,2049.55,2020.77,1998.86,1961.72,1909.32,1894.15,1840.84,1849.75,1839.31,1757.94,1871.461
245,WILLACY COUNTY,245904,SAN PERLITA ISD,261.84,266.79,265.03,261.26,265.81,264.86,264.52,265.58,255.82,255.73,257.6,261.1,249.76,243.05,246.31,218.28,213.225
246,WILLIAMSON COUNTY,246801,MERIDIAN WORLD SCHOOL LLC,,,,,,,,644.35,753.59,950.13,1055.45,1212.77,1380.74,1532.13,1592.24,1610.4,1641.487
246,WILLIAMSON COUNTY,246802,GOODWATER MONTESSORI SCHOOL,,,,,,,,,,,,,,237.97,278.02,331.17,396.536
246,WILLIAMSON COUNTY,246902,FLORENCE ISD,975.61,947.85,938.93,982.22,967.46,946.42,932.87,929.08,906.43,912.87,925.05,937.9,952.57,971.22,1002.9,995.57,1010.455
246,WILLIAMSON COUNTY,246904,GEORGETOWN ISD,8322.19,8587.31,8971.98,9353.62,9602.07,9740.55,9795.39,9733.23,9762.07,9974.97,10049.75,10409.86,10695.03,10797.55,11026.57,11247.26,11208.167
246,WILLIAMSON COUNTY,246905,GRANGER ISD,429.84,454.41,446.04,433.37,421.17,400.47,383.76,387.2,384.7,388.79,390.52,383.19,401.83,417.97,418.83,421.58,410.781
246,WILLIAMSON COUNTY,246906,HUTTO ISD,2338.53,2867.5,3529.52,4142.2,4580.92,4802.91,5145.13,5329.3,5374.88,5610.39,5840.9,6153.61,6588.16,6788.98,7113.75,7554.92,7980.697
246,WILLIAMSON COUNTY,246907,JARRELL ISD,615.34,624.98,664.45,786.28,813.91,854.29,898.45,936.09,1003.8,1080.86,1207.16,1325.42,1414.49,1603.78,1791.49,1963.14,2188.124
246,WILLIAMSON COUNTY,246908,LIBERTY HILL ISD,1870.63,1961.75,2134.89,2269.38,2362.35,2444.75,2576.35,2628.59,2731.37,2861.82,3086.02,3319.77,3506.15,3855.48,4204.75,4654.67,5362.538
246,WILLIAMSON COUNTY,246909,ROUND ROCK ISD,34634.74,35706.19,37130.85,38355.83,39307.92,40436.47,42139.7,42612.42,43286.42,44261.71,44781.08,45385.89,45922.61,46427.58,47588.95,47633.19,48379.461
246,WILLIAMSON COUNTY,246911,TAYLOR ISD,2766.91,2812.83,2829.68,2889.3,2917.48,2898.42,2857.22,2894.41,2946.71,2973.26,2975.74,2940.0,2951.46,2951.09,2924.3,2815.26,2766.418
246,WILLIAMSON COUNTY,246912,THRALL ISD,495.82,529.2,552.12,593.31,591.88,611.28,619.01,599.22,590.97,607.53,602.56,614.95,630.19,650.63,668.46,687.69,714.914
246,WILLIAMSON COUNTY,246913,LEANDER ISD,18921.59,20898.81,23110.44,25131.81,26953.09,28788.45,30494.92,31692.64,32619.5,33746.56,34436.08,35472.28,36529.3,37219.88,38238.38,39240.2,39874.201
246,WILLIAMSON COUNTY,246914,COUPLAND ISD,126.46,110.21,111.94,125.44,137.66,133.19,118.71,103.15,96.82,102.86,134.73,142.72,157.7,159.41,166.95,158.1,174.636
247,WILSON COUNTY,247901,FLORESVILLE ISD,3357.95,3402.79,3452.12,3446.57,3459.04,3522.09,3537.19,3569.2,3569.26,3593.84,3688.12,3714.5,3677.29,3722.6,3740.49,3711.3,3675.731
247,WILSON COUNTY,247903,LA VERNIA ISD,2378.42,2459.88,2611.98,2673.34,2769.99,2825.32,2869.26,2874.94,2881.58,2932.61,3044.82,3064.82,3088.43,3138.17,3164.58,3143.19,3047.394
247,WILSON COUNTY,247904,POTH ISD,732.44,727.98,757.46,788.29,766.1,763.57,775.33,775.02,779.75,806.54,778.87,780.47,789.9,796.94,799.95,821.13,815.522
247,WILSON COUNTY,247906,STOCKDALE ISD,702.2,698.06,705.97,737.96,743.31,732.29,737.36,736.43,749.52,752.49,769.13,748.22,748.1,772.77,756.74,734.94,717.52
248,WINKLER COUNTY,248901,KERMIT ISD,1116.46,1111.42,1170.17,1205.72,1191.58,1152.85,1125.22,1165.8,1249.18,1312.28,1349.09,1319.55,1263.97,1275.87,1321.53,1272.68,1195.828
248,WINKLER COUNTY,248902,WINK-LOVING ISD,293.67,314.12,302.03,301.41,292.93,290.06,308.28,329.05,343.56,346.69,369.47,392.92,389.97,401.42,411.62,399.66,375.851
249,WISE COUNTY,249901,ALVORD ISD,640.53,686.81,690.87,677.86,686.68,690.05,701.1,684.43,669.8,669.59,649.01,677.36,674.54,668.36,682.38,677.38,698.831
249,WISE COUNTY,249902,BOYD ISD,930.43,969.4,973.41,964.19,947.92,962.84,1023.84,1045.04,1052.0,1051.08,1062.36,1094.93,1151.33,1233.31,1235.23,1180.36,1157.17
249,WISE COUNTY,249903,BRIDGEPORT ISD,2117.92,2121.34,2092.5,2137.67,2181.45,2114.08,2158.35,2147.4,2054.62,1997.88,1946.23,1974.39,1959.09,1937.46,1941.71,1873.93,1907.797
249,WISE COUNTY,249904,CHICO ISD,630.36,630.95,629.88,616.7,599.35,569.14,536.74,529.99,543.14,564.15,556.95,550.85,559.27,553.54,563.77,526.53,525.574
249,WISE COUNTY,249905,DECATUR ISD,2699.71,2693.03,2664.1,2740.4,2800.73,2802.77,2839.0,2851.89,2827.46,2812.44,2828.28,2890.69,3007.25,3189.31,3228.5,3240.93,3274.038
249,WISE COUNTY,249906,PARADISE ISD,893.2,937.38,972.13,990.34,989.18,979.51,1012.74,1038.9,1026.67,1043.33,1067.35,1083.65,1108.23,1102.82,1164.64,1141.67,1159.294
